macd_line,future_price,sma,vwap,macd_histogram,macd_signal,rsi_14,price
0.0793514321561303,147.16000366210938,147.19847717285157,147.13122705693456,0.0631081218119255,0.0162433103442048,56.37083170271497,147.17999267578125
0.0859947455891472,147.17999267578125,147.17847900390626,147.13163010485994,0.0558011481959538,0.0301935973931933,55.81770261367237,147.16000366210938
0.091814188878402,146.39999389648438,147.1364776611328,147.1324087679457,0.049296473188167,0.042517715690235,56.279700372837645,147.17999267578125
0.0331051413818954,145.99249267578125,146.9664764404297,147.10685130304034,-0.0075300594466716,0.0406352008285671,39.09890100464055,146.39999389648438
-0.0457764620561533,146.23500061035156,146.7824951171875,147.04571999094372,-0.0691293303077764,0.023352868251623,33.3677912681063,145.99249267578125
-0.0877112567264362,146.33999633789062,146.59349670410157,147.0253550297127,-0.0888512999824474,0.0011400432560111,39.08976874865439,146.23500061035156
-0.1111908668014507,146.3699951171875,146.42949523925782,147.01443308761648,-0.0898647280459695,-0.0213261387554811,41.4347132396677,146.33999633789062
-0.1259263753003665,146.63999938964844,146.26749572753906,147.00763551004903,-0.0836801892359082,-0.0422461860644582,42.12033558247629,146.3699951171875
-0.114497428596934,146.44500732421875,146.31549682617188,147.005642765299,-0.0578009940259806,-0.0566964345709534,48.0188458840898,146.63999938964844
-0.1197932342214187,146.19000244140625,146.40599975585937,146.9983189169958,-0.0504774397203722,-0.0693157945010464,44.49243059338358,146.44500732421875
-0.142919474473814,145.97000122070312,146.39700012207032,146.97914378547253,-0.058882943978214,-0.0840365304955999,40.32200743294562,146.19000244140625
-0.1769595666425232,145.97999572753906,146.3230010986328,146.96577664886863,-0.0743384289175385,-0.1026211377249846,37.091781068300136,145.97000122070312
-0.2008152386892732,145.63999938964844,146.24500122070313,146.95881665801457,-0.0785552807714308,-0.1222599579178423,37.337376535816254,145.97999572753906
-0.2443393022763018,145.88999938964844,146.0450012207031,146.94918570217155,-0.0976634754867675,-0.1466758267895342,32.665420337795354,145.63999938964844
-0.2557118386789341,146.10000610351562,145.93399963378906,146.93456635702694,-0.0872288095115198,-0.1684830291674142,38.73575330473134,145.88999938964844
-0.2449551781880927,146.0749969482422,145.91600036621094,146.92846289331905,-0.0611777192165428,-0.1837774589715499,43.355419333985154,146.10000610351562
